age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
30,admin.,single,secondary,no,818,yes,yes,cellular,16,apr,1,346,1,failure,no
30,technician,single,tertiary,no,198,yes,no,cellular,16,apr,1,-1,0,unknown,no
43,admin.,married,secondary,no,1138,no,no,cellular,16,apr,2,-1,0,unknown,no
40,blue-collar,married,primary,no,-214,yes,no,cellular,16,apr,2,266,1,other,no
33,technician,single,tertiary,no,617,yes,no,cellular,16,apr,2,259,4,other,no
35,management,divorced,secondary,no,124,yes,no,cellular,16,apr,4,146,5,failure,no
34,management,single,tertiary,no,872,yes,no,cellular,17,apr,1,345,2,failure,no
35,blue-collar,single,secondary,no,74,yes,no,cellular,17,apr,1,-1,0,unknown,no
41,services,married,secondary,no,121,yes,no,cellular,17,apr,1,324,1,other,no
32,services,single,secondary,no,-402,yes,no,cellular,17,apr,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,no,cellular,17,apr,1,-1,0,unknown,no
34,technician,married,secondary,no,-126,yes,no,cellular,17,apr,2,-1,0,unknown,no
28,technician,married,secondary,no,-92,yes,no,cellular,17,apr,1,-1,0,unknown,no
31,self-employed,single,tertiary,no,578,yes,no,cellular,17,apr,1,319,4,failure,no
39,admin.,single,secondary,no,1413,yes,no,cellular,17,apr,1,-1,0,unknown,no
30,housemaid,single,tertiary,no,2017,yes,no,cellular,17,apr,5,-1,0,unknown,no
32,blue-collar,married,secondary,no,7107,yes,no,cellular,17,apr,2,-1,0,unknown,no
33,blue-collar,married,primary,no,-219,yes,no,cellular,17,apr,1,-1,0,unknown,no
34,services,married,tertiary,no,277,yes,no,cellular,17,apr,4,-1,0,unknown,no
44,management,single,tertiary,no,1277,yes,no,cellular,17,apr,1,268,4,other,no
26,self-employed,single,tertiary,no,3044,yes,yes,cellular,17,apr,1,325,1,other,no
35,management,single,tertiary,no,633,yes,no,cellular,17,apr,3,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,313,yes,yes,cellular,17,apr,2,-1,0,unknown,no
47,management,married,secondary,no,407,yes,no,cellular,17,apr,3,-1,0,unknown,no
39,services,married,secondary,no,946,yes,no,cellular,17,apr,2,-1,0,unknown,no
39,services,married,secondary,no,247,yes,no,cellular,17,apr,2,-1,0,unknown,no
24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,3,-1,0,unknown,no
36,management,married,tertiary,no,549,yes,no,cellular,17,apr,4,150,2,failure,no
42,admin.,divorced,tertiary,no,6,yes,yes,cellular,17,apr,4,-1,0,unknown,no
37,blue-collar,single,secondary,no,1127,yes,no,cellular,17,apr,2,281,1,failure,no
33,technician,married,secondary,no,359,yes,no,cellular,20,apr,1,242,1,other,no
31,technician,single,secondary,no,1222,yes,no,cellular,20,apr,3,-1,0,unknown,no
40,blue-collar,married,primary,no,2364,yes,no,cellular,20,apr,4,-1,0,unknown,no
34,management,single,tertiary,no,5452,no,no,cellular,20,apr,1,245,5,other,no
30,management,married,tertiary,no,860,yes,no,cellular,20,apr,1,-1,0,unknown,no
41,blue-collar,married,primary,no,951,yes,no,cellular,20,apr,4,-1,0,unknown,no
42,blue-collar,married,tertiary,no,1993,yes,no,cellular,20,apr,2,-1,0,unknown,no
34,blue-collar,single,secondary,no,13683,yes,no,cellular,20,apr,3,321,3,failure,no
59,services,married,primary,no,196,yes,no,telephone,20,apr,1,-1,0,unknown,no
40,admin.,single,secondary,no,2360,yes,no,cellular,20,apr,2,-1,0,unknown,no
59,management,married,tertiary,no,0,yes,yes,cellular,20,apr,1,-1,0,unknown,yes
37,services,married,secondary,no,184,yes,no,cellular,20,apr,1,348,3,failure,no
35,blue-collar,married,secondary,no,94,yes,no,cellular,20,apr,1,-1,0,unknown,no
28,blue-collar,married,primary,no,674,yes,no,telephone,20,apr,1,-1,0,unknown,no
33,housemaid,married,tertiary,no,10,yes,no,cellular,20,apr,1,322,2,failure,no
35,services,single,secondary,no,155,yes,no,cellular,20,apr,1,-1,0,unknown,no
30,student,single,secondary,no,0,no,no,cellular,20,apr,1,-1,0,unknown,no
53,blue-collar,married,primary,no,354,no,no,cellular,20,apr,2,-1,0,unknown,no
41,blue-collar,divorced,primary,no,285,yes,no,cellular,20,apr,2,-1,0,unknown,yes
42,blue-collar,married,primary,no,636,yes,no,cellular,20,apr,2,-1,0,unknown,no
30,technician,single,secondary,no,3313,yes,no,telephone,20,apr,3,319,3,failure,no
37,blue-collar,married,secondary,no,56,yes,no,cellular,20,apr,2,285,1,failure,no
37,blue-collar,married,secondary,no,504,yes,no,cellular,20,apr,2,347,2,failure,no
23,blue-collar,single,secondary,no,206,yes,no,cellular,20,apr,3,-1,0,unknown,no
37,technician,single,secondary,no,1012,yes,no,cellular,20,apr,4,-1,0,unknown,no
37,management,divorced,secondary,no,1448,yes,no,cellular,20,apr,2,283,2,failure,no
36,entrepreneur,married,tertiary,no,-502,yes,no,cellular,20,apr,4,-1,0,unknown,no
78,retired,married,primary,no,8556,no,no,telephone,21,apr,2,-1,0,unknown,yes
45,management,married,tertiary,no,212,no,no,cellular,21,apr,2,-1,0,unknown,yes
32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,1,182,1,success,yes
40,management,married,primary,no,395,yes,no,cellular,22,apr,4,-1,0,unknown,yes
69,retired,divorced,tertiary,no,247,no,no,cellular,22,apr,2,-1,0,unknown,yes
31,self-employed,single,tertiary,no,1734,no,no,cellular,22,apr,4,-1,0,unknown,no
45,management,married,tertiary,no,506,no,no,cellular,23,apr,2,-1,0,unknown,yes
72,self-employed,married,tertiary,no,132,no,no,cellular,27,apr,1,-1,0,unknown,yes
52,admin.,divorced,tertiary,no,0,yes,yes,cellular,27,apr,1,-1,0,unknown,no
59,retired,married,unknown,no,1116,no,no,cellular,30,apr,1,-1,0,unknown,no
42,blue-collar,married,primary,no,201,yes,no,cellular,30,apr,1,85,2,failure,yes
37,management,married,tertiary,no,5106,no,no,cellular,30,apr,1,-1,0,unknown,yes
31,admin.,single,secondary,no,190,no,no,cellular,30,apr,1,-1,0,unknown,yes
60,retired,married,unknown,no,209,no,no,cellular,30,apr,1,-1,0,unknown,no
29,management,married,tertiary,no,125,no,no,cellular,30,apr,2,-1,0,unknown,no
45,technician,married,tertiary,no,31630,no,no,cellular,30,apr,1,-1,0,unknown,no
30,technician,single,secondary,no,4684,yes,no,cellular,30,apr,3,-1,0,unknown,yes
58,retired,married,primary,no,2969,no,no,telephone,30,apr,1,-1,0,unknown,no
47,technician,married,secondary,no,0,yes,no,cellular,30,apr,1,164,1,failure,no
31,self-employed,single,tertiary,no,1815,no,no,telephone,30,apr,1,80,1,success,no
47,technician,married,tertiary,no,2408,no,no,cellular,30,apr,1,-1,0,unknown,yes
25,student,single,secondary,no,2354,no,no,cellular,30,apr,1,84,7,success,no
70,technician,married,secondary,no,3020,no,no,telephone,30,apr,1,-1,0,unknown,no
50,admin.,single,secondary,no,2252,no,no,cellular,30,apr,2,-1,0,unknown,yes
24,student,single,secondary,no,160,no,no,cellular,4,may,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,863,yes,no,telephone,4,may,5,350,2,success,yes
50,management,married,tertiary,no,346,no,no,cellular,4,may,2,87,1,success,no
30,entrepreneur,single,secondary,no,572,yes,no,cellular,4,may,4,-1,0,unknown,no
24,student,single,unknown,no,782,no,no,cellular,4,may,7,91,1,other,no
41,management,married,secondary,no,1956,no,no,cellular,4,may,6,168,11,other,no
31,admin.,married,secondary,no,236,yes,yes,telephone,4,may,3,-1,0,unknown,no
32,management,single,tertiary,no,2613,no,no,cellular,4,may,2,-1,0,unknown,no
40,management,married,primary,no,535,yes,no,telephone,5,may,6,-1,0,unknown,no
26,technician,single,tertiary,no,3628,no,no,cellular,5,may,1,-1,0,unknown,no
53,entrepreneur,divorced,tertiary,no,321,yes,no,cellular,5,may,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,336,yes,no,cellular,5,may,1,-1,0,unknown,no
33,admin.,married,secondary,no,30,yes,no,telephone,5,may,2,-1,0,unknown,no
33,self-employed,married,tertiary,no,210,yes,no,cellular,5,may,1,167,1,failure,no
39,housemaid,married,secondary,no,1372,yes,yes,cellular,5,may,1,355,1,failure,no
30,blue-collar,single,primary,no,253,yes,no,cellular,5,may,1,-1,0,unknown,yes
31,blue-collar,single,secondary,no,350,yes,no,cellular,5,may,5,-1,0,unknown,no
33,services,married,secondary,no,255,yes,yes,cellular,5,may,4,165,4,failure,no
36,blue-collar,married,secondary,no,108,yes,no,cellular,5,may,1,-1,0,unknown,no
34,services,divorced,secondary,no,-258,yes,no,cellular,5,may,1,-1,0,unknown,no
54,entrepreneur,married,secondary,no,0,yes,no,cellular,5,may,2,287,1,failure,no
35,technician,married,secondary,no,784,yes,no,cellular,5,may,2,-1,0,unknown,no
34,blue-collar,married,primary,no,6352,yes,no,cellular,5,may,4,288,2,other,no
48,technician,single,tertiary,no,104,yes,no,cellular,5,may,2,344,1,other,no
30,management,single,tertiary,no,61,yes,no,telephone,5,may,7,165,5,other,no
29,management,single,tertiary,no,2799,yes,no,cellular,5,may,2,-1,0,unknown,no
34,technician,single,secondary,no,513,yes,no,cellular,5,may,3,169,5,other,no
47,technician,married,primary,no,434,yes,yes,cellular,5,may,1,-1,0,unknown,no
34,technician,single,secondary,no,22,yes,no,cellular,6,may,1,-1,0,unknown,no
46,blue-collar,single,primary,no,501,yes,no,cellular,6,may,1,-1,0,unknown,no
46,entrepreneur,married,tertiary,no,25204,yes,yes,cellular,6,may,1,-1,0,unknown,no
35,admin.,divorced,secondary,no,-101,yes,yes,cellular,6,may,1,-1,0,unknown,no
34,technician,divorced,secondary,no,8,yes,no,cellular,6,may,2,-1,0,unknown,no
40,self-employed,married,secondary,no,311,yes,no,cellular,6,may,1,351,2,failure,no
36,admin.,single,secondary,no,245,yes,no,cellular,6,may,1,-1,0,unknown,no
33,admin.,married,secondary,no,2468,yes,yes,cellular,6,may,1,282,4,failure,no
41,technician,married,tertiary,no,-15,yes,no,cellular,6,may,1,-1,0,unknown,no
33,admin.,married,secondary,no,680,yes,no,cellular,6,may,1,-1,0,unknown,no
38,technician,single,secondary,no,613,yes,yes,cellular,6,may,2,254,14,other,no
41,technician,single,secondary,no,2242,yes,no,cellular,6,may,4,-1,0,unknown,no
33,management,single,secondary,no,802,yes,no,cellular,6,may,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,638,yes,no,telephone,6,may,2,-1,0,unknown,no
33,management,married,secondary,no,3935,yes,no,cellular,6,may,1,342,2,failure,yes
35,technician,married,secondary,no,2468,yes,no,cellular,6,may,8,-1,0,unknown,no
30,admin.,single,secondary,no,122,yes,no,cellular,7,may,2,-1,0,unknown,no
54,blue-collar,married,primary,no,-864,yes,no,telephone,7,may,3,363,5,failure,no
34,unemployed,married,secondary,no,2173,yes,yes,cellular,7,may,1,-1,0,unknown,no
35,technician,married,secondary,no,883,yes,no,cellular,7,may,1,351,1,failure,no
47,services,married,secondary,no,1629,yes,no,cellular,7,may,1,-1,0,unknown,no
30,blue-collar,divorced,secondary,no,292,yes,no,cellular,7,may,1,335,5,other,no
30,technician,married,secondary,no,3875,yes,no,cellular,7,may,1,338,2,other,no
37,management,divorced,tertiary,no,641,yes,no,cellular,7,may,1,-1,0,unknown,no
32,technician,single,secondary,no,1210,yes,yes,cellular,7,may,1,344,4,failure,no
28,services,single,secondary,no,6332,yes,no,telephone,7,may,1,343,4,failure,no
45,entrepreneur,married,tertiary,no,3689,yes,no,cellular,7,may,1,169,5,failure,no
35,services,single,secondary,no,544,yes,no,cellular,7,may,1,345,2,failure,no
45,technician,single,secondary,no,29,yes,no,cellular,7,may,1,367,1,failure,no
53,blue-collar,married,secondary,no,913,yes,no,cellular,7,may,1,288,1,failure,no
45,housemaid,married,tertiary,no,0,yes,no,telephone,7,may,1,-1,0,unknown,no
43,blue-collar,divorced,primary,no,1234,yes,no,cellular,7,may,1,-1,0,unknown,no
58,blue-collar,married,unknown,no,807,yes,no,cellular,7,may,1,366,2,failure,no
31,entrepreneur,single,tertiary,no,734,yes,no,cellular,7,may,1,168,4,other,no
40,unemployed,divorced,secondary,no,193,yes,no,cellular,7,may,1,357,1,failure,no
25,student,single,tertiary,no,0,yes,no,cellular,7,may,1,-1,0,unknown,no
29,management,married,tertiary,no,2417,yes,no,cellular,7,may,2,-1,0,unknown,no
27,blue-collar,single,secondary,yes,-717,yes,yes,cellular,7,may,2,349,1,other,no
37,management,married,tertiary,no,591,yes,no,cellular,7,may,2,255,5,failure,no
33,services,married,secondary,no,0,yes,yes,cellular,7,may,2,-1,0,unknown,no
32,technician,single,tertiary,no,1849,yes,no,cellular,7,may,1,-1,0,unknown,no
37,blue-collar,married,primary,no,0,yes,no,telephone,8,may,4,-1,0,unknown,no
44,entrepreneur,married,primary,no,5039,no,no,cellular,8,may,2,-1,0,unknown,no
30,management,single,tertiary,no,277,yes,no,cellular,8,may,1,42,1,other,no
23,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,5,350,2,failure,no
27,self-employed,single,secondary,no,23,yes,no,cellular,8,may,1,-1,0,unknown,no
40,management,married,secondary,no,408,yes,no,cellular,8,may,1,322,4,failure,no
48,services,divorced,secondary,no,62,yes,no,cellular,8,may,1,-1,0,unknown,no
42,management,married,tertiary,no,0,yes,no,cellular,8,may,1,360,1,failure,no
52,blue-collar,married,unknown,no,33,no,no,telephone,8,may,1,-1,0,unknown,no
38,blue-collar,single,secondary,no,238,yes,no,cellular,8,may,1,366,2,failure,no
35,blue-collar,single,secondary,no,0,yes,no,cellular,8,may,1,368,1,other,no
43,services,married,primary,no,574,yes,no,cellular,8,may,1,-1,0,unknown,no
50,blue-collar,married,secondary,no,-26,yes,no,cellular,8,may,2,-1,0,unknown,no
42,blue-collar,married,primary,no,258,yes,no,cellular,8,may,1,366,1,failure,no
53,technician,single,tertiary,no,185,yes,no,cellular,8,may,2,-1,0,unknown,yes
37,management,single,tertiary,no,4543,yes,no,cellular,8,may,1,340,5,failure,no
31,blue-collar,divorced,primary,no,1,yes,no,cellular,8,may,5,336,9,failure,no
36,housemaid,married,secondary,no,409,yes,no,cellular,8,may,2,-1,0,unknown,no
53,admin.,married,secondary,no,4493,no,no,cellular,8,may,2,168,3,failure,no
50,management,married,tertiary,no,-470,yes,no,cellular,8,may,2,170,3,failure,no
42,admin.,married,secondary,no,3104,no,no,cellular,8,may,2,-1,0,unknown,no
44,technician,single,secondary,no,140,yes,no,cellular,8,may,2,268,2,failure,no
36,technician,married,secondary,no,-355,yes,no,cellular,8,may,1,-1,0,unknown,no
54,blue-collar,married,primary,no,428,yes,no,cellular,8,may,1,-1,0,unknown,no
57,entrepreneur,divorced,secondary,yes,25,yes,no,cellular,11,may,1,370,4,other,no
53,management,married,primary,no,72,yes,yes,telephone,11,may,1,-1,0,unknown,no
39,admin.,divorced,secondary,no,141,yes,yes,cellular,11,may,1,-1,0,unknown,no
43,services,married,secondary,no,6346,yes,no,cellular,11,may,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,130,yes,yes,cellular,11,may,1,-1,0,unknown,no
36,services,married,secondary,no,1253,yes,no,cellular,11,may,2,-1,0,unknown,no
43,services,divorced,unknown,no,-291,yes,no,cellular,11,may,1,301,2,failure,no
43,services,single,secondary,no,518,yes,no,cellular,11,may,1,370,1,failure,no
43,blue-collar,divorced,secondary,no,898,yes,no,cellular,11,may,1,174,3,failure,no
40,technician,single,secondary,no,374,yes,yes,cellular,11,may,1,-1,0,unknown,no
35,admin.,married,primary,no,189,yes,no,cellular,11,may,1,-1,0,unknown,no
42,management,married,secondary,no,1042,yes,no,cellular,11,may,1,364,3,other,no
29,management,married,tertiary,no,340,yes,no,cellular,11,may,6,-1,0,unknown,no
34,blue-collar,married,primary,no,1756,yes,yes,cellular,11,may,1,-1,0,unknown,no
47,entrepreneur,married,unknown,no,0,yes,no,cellular,11,may,8,339,6,other,no
37,admin.,single,secondary,no,20,yes,no,cellular,11,may,1,370,1,failure,no
33,blue-collar,divorced,primary,no,142,yes,no,telephone,11,may,2,300,5,failure,no
46,admin.,single,unknown,no,306,yes,no,cellular,11,may,5,-1,0,unknown,no
34,blue-collar,married,primary,no,333,yes,yes,cellular,11,may,1,-1,0,unknown,no
53,blue-collar,divorced,secondary,no,640,yes,no,cellular,11,may,2,-1,0,unknown,no
33,management,single,tertiary,no,48,yes,no,cellular,11,may,1,173,5,failure,no
44,blue-collar,married,primary,no,-420,yes,no,cellular,11,may,2,-1,0,unknown,no
32,blue-collar,married,primary,no,1,yes,no,cellular,11,may,4,-1,0,unknown,no
39,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,2,-1,0,unknown,yes
46,admin.,divorced,secondary,no,875,yes,yes,cellular,11,may,3,353,2,failure,no
55,blue-collar,married,unknown,no,-361,yes,no,telephone,11,may,2,350,1,failure,no
52,management,married,tertiary,no,-11,yes,no,cellular,11,may,4,-1,0,unknown,no
41,blue-collar,married,secondary,no,2067,yes,no,cellular,11,may,4,325,4,failure,no
46,admin.,married,unknown,no,-1092,yes,no,cellular,12,may,5,-1,0,unknown,no
53,technician,married,primary,no,70,yes,no,telephone,12,may,6,-1,0,unknown,no
52,management,married,tertiary,no,23552,yes,no,cellular,12,may,1,-1,0,unknown,no
40,blue-collar,married,primary,no,106,yes,no,cellular,12,may,1,370,1,failure,no
44,blue-collar,married,primary,no,103,yes,no,cellular,12,may,1,329,2,failure,no
34,admin.,divorced,secondary,no,151,yes,no,cellular,12,may,1,361,1,other,no
31,blue-collar,married,secondary,no,1908,no,no,cellular,12,may,1,-1,0,unknown,no
47,admin.,married,secondary,no,663,yes,yes,cellular,12,may,1,274,6,other,yes
43,blue-collar,married,primary,no,-25,yes,no,cellular,12,may,4,365,2,failure,no
45,blue-collar,married,secondary,no,3092,yes,yes,cellular,12,may,2,-1,0,unknown,no
55,housemaid,married,secondary,no,167,yes,no,cellular,12,may,3,357,7,failure,no
44,admin.,single,secondary,no,469,yes,yes,cellular,12,may,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,840,yes,no,cellular,12,may,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,1583,yes,no,telephone,12,may,5,278,7,failure,no
36,blue-collar,married,secondary,no,1383,yes,no,telephone,13,may,6,-1,0,unknown,no
28,technician,married,secondary,no,-302,yes,no,cellular,13,may,4,366,3,failure,no
22,student,single,secondary,no,241,yes,no,cellular,13,may,1,-1,0,unknown,no
39,services,married,primary,no,276,yes,yes,cellular,13,may,1,-1,0,unknown,no
47,blue-collar,married,primary,no,4227,yes,no,cellular,13,may,1,-1,0,unknown,yes
59,blue-collar,divorced,secondary,no,61,yes,no,cellular,13,may,1,-1,0,unknown,no
55,blue-collar,married,primary,no,-636,yes,no,telephone,13,may,5,348,3,failure,no
49,blue-collar,divorced,unknown,no,39,yes,no,cellular,13,may,5,-1,0,unknown,no
32,blue-collar,married,primary,no,50,yes,no,cellular,13,may,1,370,2,failure,no
32,technician,married,tertiary,no,1503,yes,yes,cellular,13,may,1,278,2,failure,no
33,blue-collar,married,secondary,no,780,yes,no,cellular,13,may,2,-1,0,unknown,no
34,technician,single,secondary,no,2131,yes,no,cellular,13,may,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1969,yes,yes,cellular,13,may,1,-1,0,unknown,no
29,blue-collar,single,primary,no,215,yes,no,cellular,13,may,3,-1,0,unknown,no
34,management,married,tertiary,no,0,yes,no,cellular,13,may,2,-1,0,unknown,no
28,management,single,tertiary,no,4937,yes,no,telephone,13,may,3,-1,0,unknown,no
38,management,married,tertiary,no,2278,yes,yes,cellular,13,may,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,0,no,no,cellular,13,may,4,-1,0,unknown,no
44,blue-collar,divorced,primary,no,25,yes,no,cellular,13,may,1,344,7,failure,no
37,management,married,tertiary,no,2019,yes,no,cellular,13,may,1,-1,0,unknown,no
52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,1,-1,0,unknown,no
37,housemaid,divorced,secondary,no,1040,yes,no,cellular,13,may,1,173,2,failure,no
36,blue-collar,single,primary,no,1959,yes,no,cellular,13,may,1,-1,0,unknown,no
44,management,divorced,tertiary,no,388,yes,no,telephone,13,may,2,370,2,success,no
27,services,single,secondary,no,223,yes,yes,cellular,13,may,2,-1,0,unknown,no
41,services,married,secondary,no,471,yes,no,cellular,13,may,2,293,4,success,yes
32,self-employed,married,secondary,no,8,yes,yes,cellular,13,may,2,-1,0,unknown,no
35,technician,married,secondary,no,712,yes,yes,cellular,13,may,2,264,5,failure,no
46,blue-collar,married,primary,no,5461,yes,no,cellular,13,may,2,174,2,success,no
49,services,married,secondary,no,2409,yes,no,cellular,13,may,4,293,2,failure,no
35,services,single,secondary,no,0,yes,no,cellular,13,may,2,-1,0,unknown,no
44,admin.,divorced,tertiary,no,994,yes,no,cellular,13,may,3,-1,0,unknown,no
47,blue-collar,married,unknown,no,878,yes,no,cellular,13,may,4,-1,0,unknown,no
30,technician,single,tertiary,no,106,yes,no,cellular,13,may,3,-1,0,unknown,no
31,management,married,tertiary,no,22546,yes,no,cellular,14,may,6,267,4,failure,no
39,management,married,tertiary,no,0,yes,no,cellular,14,may,15,261,38,failure,no
43,blue-collar,married,secondary,no,1437,yes,no,cellular,14,may,1,-1,0,unknown,no
36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,2,344,1,success,yes
33,blue-collar,married,primary,no,149,yes,no,cellular,14,may,2,-1,0,unknown,no
39,blue-collar,single,secondary,no,523,yes,no,cellular,14,may,1,-1,0,unknown,no
32,services,single,unknown,no,6145,yes,no,cellular,14,may,1,287,13,failure,no
31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,may,1,175,1,failure,no
36,management,married,tertiary,no,242,yes,no,cellular,14,may,1,-1,0,unknown,no
54,services,married,primary,no,8,yes,no,cellular,14,may,1,-1,0,unknown,no
23,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,1,-1,0,unknown,no
40,technician,married,tertiary,no,253,yes,no,cellular,14,may,4,280,2,other,no
31,services,married,secondary,no,640,yes,no,cellular,14,may,2,-1,0,unknown,no
40,blue-collar,married,primary,no,3705,yes,no,cellular,14,may,1,332,1,failure,no
41,blue-collar,single,secondary,no,1880,no,yes,cellular,14,may,1,356,10,other,no
39,admin.,divorced,secondary,no,1089,yes,no,cellular,14,may,1,-1,0,unknown,no
31,blue-collar,single,primary,no,538,yes,no,cellular,14,may,4,-1,0,unknown,no
33,blue-collar,single,primary,no,60,yes,no,cellular,14,may,1,290,2,failure,no
34,blue-collar,married,secondary,no,237,yes,no,cellular,14,may,3,-1,0,unknown,no
52,self-employed,married,secondary,no,213,yes,no,cellular,14,may,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,1,-1,0,unknown,yes
34,blue-collar,married,secondary,no,332,no,no,cellular,14,may,2,-1,0,unknown,no
42,services,married,primary,no,248,yes,no,cellular,14,may,2,-1,0,unknown,no
38,services,married,secondary,no,7708,yes,no,cellular,14,may,4,331,3,other,no
43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,2,370,3,other,no
24,blue-collar,single,secondary,no,-169,yes,no,cellular,14,may,2,-1,0,unknown,no
47,entrepreneur,married,unknown,no,676,yes,yes,cellular,14,may,2,364,3,failure,no
54,blue-collar,married,secondary,no,-135,yes,no,cellular,14,may,3,370,2,failure,no
30,admin.,single,secondary,no,315,yes,no,cellular,14,may,3,346,4,failure,yes
55,admin.,divorced,secondary,no,-288,yes,no,cellular,14,may,4,352,2,failure,no
49,blue-collar,married,primary,no,584,yes,no,telephone,14,may,6,365,1,failure,no
46,blue-collar,married,primary,no,1291,yes,no,cellular,14,may,3,259,17,failure,no
32,student,married,tertiary,no,744,yes,no,cellular,14,may,2,352,1,other,no
30,services,married,secondary,no,637,yes,no,cellular,15,may,5,-1,0,unknown,no
48,retired,divorced,primary,no,666,yes,no,cellular,15,may,5,-1,0,unknown,no
23,admin.,single,secondary,no,738,yes,no,cellular,15,may,1,-1,0,unknown,no
28,blue-collar,married,secondary,no,8,yes,no,cellular,15,may,1,-1,0,unknown,no
21,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,1,361,3,failure,yes
34,technician,divorced,tertiary,no,1317,yes,no,cellular,15,may,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,2139,yes,no,cellular,15,may,1,-1,0,unknown,no
42,blue-collar,single,primary,no,156,yes,no,telephone,15,may,4,371,5,failure,no
34,management,single,tertiary,no,4782,yes,no,cellular,15,may,1,277,1,failure,no
30,blue-collar,married,primary,no,123,yes,no,cellular,15,may,4,-1,0,unknown,no
26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,1,-1,0,unknown,yes
30,technician,single,secondary,no,592,yes,no,cellular,15,may,1,-1,0,unknown,no
29,management,single,tertiary,no,499,yes,no,cellular,15,may,1,-1,0,unknown,no
32,services,single,secondary,no,1987,yes,no,telephone,15,may,2,176,2,failure,no
35,unemployed,divorced,tertiary,no,8903,yes,no,cellular,15,may,1,175,6,failure,no
58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,2,-1,0,unknown,no
26,services,single,secondary,no,212,yes,no,cellular,15,may,2,352,1,other,no
48,blue-collar,single,primary,no,244,yes,no,cellular,15,may,5,-1,0,unknown,no
39,admin.,divorced,secondary,no,878,yes,no,cellular,15,may,5,-1,0,unknown,yes
30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,2,297,1,failure,no
39,technician,single,secondary,no,400,yes,no,cellular,15,may,2,-1,0,unknown,no
40,services,married,secondary,no,771,yes,no,cellular,15,may,4,-1,0,unknown,no
33,technician,single,secondary,no,1064,yes,no,cellular,15,may,2,-1,0,unknown,no
38,services,single,secondary,no,70,yes,no,cellular,15,may,3,-1,0,unknown,no
40,services,single,secondary,no,65,yes,no,cellular,15,may,3,-1,0,unknown,no
38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,2,-1,0,unknown,no
27,technician,married,secondary,no,2460,yes,no,cellular,15,may,2,-1,0,unknown,no
37,blue-collar,married,primary,no,-137,yes,no,cellular,15,may,5,-1,0,unknown,no
54,management,married,tertiary,no,284,yes,yes,telephone,15,may,5,-1,0,unknown,no
26,student,single,secondary,no,372,yes,no,cellular,15,may,11,374,2,other,no
44,blue-collar,single,primary,no,-234,yes,yes,cellular,15,may,3,347,1,failure,no
55,technician,divorced,tertiary,no,525,yes,no,cellular,15,may,8,366,4,other,no
27,admin.,single,tertiary,no,3672,yes,no,cellular,15,may,2,351,5,failure,no
38,admin.,married,secondary,no,1949,yes,no,cellular,15,may,3,-1,0,unknown,no
24,blue-collar,single,secondary,no,6,yes,no,cellular,18,may,10,-1,0,unknown,no
59,blue-collar,married,secondary,no,32,yes,no,cellular,18,may,5,-1,0,unknown,no
37,blue-collar,married,secondary,no,91,yes,no,cellular,18,may,5,-1,0,unknown,no
37,housemaid,single,secondary,no,465,yes,no,cellular,18,may,3,-1,0,unknown,yes
37,admin.,single,secondary,no,31,yes,no,cellular,18,may,9,-1,0,unknown,no
33,technician,married,secondary,no,1844,yes,yes,cellular,18,may,1,-1,0,unknown,no
33,management,single,tertiary,no,2667,yes,no,cellular,18,may,1,180,3,failure,no
43,management,single,tertiary,no,776,no,no,telephone,18,may,9,-1,0,unknown,no
30,services,single,secondary,no,438,yes,no,cellular,18,may,1,178,1,failure,no
33,blue-collar,married,secondary,no,2761,yes,no,cellular,18,may,1,-1,0,unknown,no
33,management,divorced,tertiary,no,47,no,no,cellular,18,may,3,178,3,failure,no
45,admin.,divorced,secondary,no,2353,yes,no,cellular,18,may,7,74,3,success,no
32,blue-collar,married,primary,no,268,yes,yes,cellular,18,may,1,-1,0,unknown,no
